x,y,aspect,cost,dem,slope,tmed,tpi,tsavi
-75.4401449240997,-11.7376398279,4.42859506607056,4.63248157501221,3548,1.57077407836914,9.98316287994385,0.869722962379456,0.225708246231079
-75.4545893696997,-11.7423620505,2.99969553947449,0.768328070640564,3410,1.57071781158447,10.8775320053101,-0.272009521722794,0.29097181558609
-75.3932004758997,-11.7179176041,2.74680161476135,1.58706414699554,3818,1.57077491283417,8.02015590667725,-1.04684901237488,0.357756942510605
-75.4690338152997,-11.7473620509,6.27830266952515,0,3390,1.57024073600769,11.0407733917236,0.294834733009338,0.265445381402969
-75.3859782530997,-11.6884731573,0.156601876020432,8.09116363525391,4367,1.57076740264893,4.73970079421997,-0.41600626707077,0.235732272267342
-75.3859782530997,-11.6787509343,1.22202527523041,1.11279737949371,4209,1.57077264785767,5.3183331489563,-1.94282865524292,0.302071988582611
-75.4076449214997,-11.7276398271,5.70128011703491,1.22440969944,3685,1.57078409194946,8.83241081237793,-1.17773151397705,0.212042242288589
-75.3968115872997,-11.6590287105,1.29249668121338,6.56686353683472,4373,1.57071995735168,4.66778659820557,-0.296938210725784,0.297888875007629
-75.3787560302997,-11.6737509339,4.62924766540527,5.97815704345703,4420,1.57077324390411,4.56014108657837,0.806899428367615,0.225724831223488
-75.4040338100997,-11.7326398275,3.92699074745178,9.18133449554443,3960,1.57076609134674,7.18862056732178,0.499528348445892,0.182363286614418
-75.3751449188997,-11.6934731577,4.1932430267334,0.990908801555634,4067,1.5707790851593,5.98282623291016,-0.456315815448761,0.284212052822113
-75.3787560302997,-11.7081953811,2.56440043449402,1.97177374362946,3974,1.57078552246094,6.95505428314209,-0.614858865737915,0.274484783411026
-75.4184782556997,-11.6787509343,2.21429753303528,1.16560769081116,4501,1.57075929641724,4.34443855285645,1.8234589099884,0.162886515259743
-75.3751449188997,-11.6884731573,1.68458831310272,3.56308364868164,4229,1.57078051567078,6.15070867538452,3.35762214660645,0.25342845916748
-75.3932004758997,-11.7031953807,1.7004988193512,14.3923559188843,4294,1.57077240943909,5.27971792221069,1.36681032180786,0.262083739042282
-75.3823671416997,-11.6837509347,2.24553728103638,0.517689287662506,4156,1.57075297832489,5.57942867279053,-1.45826816558838,0.260882824659348
-75.3426449162997,-11.7031953807,5.25280857086182,9.09908676147461,4460,1.57074868679047,4.08622884750366,-1.05377113819122,0.351803332567215
-75.3787560302997,-11.7179176041,0.148889943957329,5.76557922363281,4102,1.5707825422287,6.27471160888672,3.23419642448425,0.251127034425735
-75.4148671442997,-11.6787509343,1.96558749675751,5.26441764831543,4414,1.57075357437134,4.431480884552,-0.548653662204742,0.375257819890976
-75.4112560328997,-11.6690287113,1.42889928817749,5.45329666137695,4529,1.57071781158447,3.93995547294617,0.161377921700478,0.318852573633194
-75.3823671416997,-11.6787509343,4.33805513381958,2.66553807258606,4252,1.57077789306641,5.581702709198,2.34507393836975,0.203739300370216
-75.3823671416997,-11.7129176037,2.10450458526611,0.554508864879608,3841,1.5707745552063,7.37643575668335,-0.800790786743164,0.367433607578278
-75.4004226986997,-11.7229176045,3.28348970413208,0,3678,1.57071781158447,8.35755252838135,-2.76138854026794,0.355177372694016
-75.4076449214997,-11.6787509343,4.14105129241943,4.87329530715942,4464,1.57076299190521,4.33841705322266,-0.724570691585541,0.300977528095245
-75.4184782556997,-11.6934731577,2.35619449615479,4.87842607498169,4343,1.57074022293091,5.00350522994995,1.13914704322815,0.200169786810875
-75.3751449188997,-11.7081953811,4.24874114990234,0.157053425908089,3875,1.57054781913757,7.59180688858032,-2.19007468223572,0.36063489317894
-75.3895893644997,-11.6787509343,0.643501102924347,6.37496376037598,4340,1.57068526744843,5.04684829711914,1.25298821926117,0.255727767944336
